Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Medios de pago/button_PAGAR""), ""PAGAR"")",Firefox 133.0,,,27-11-2024 17:12:45,27-11-2024 17:12:45,"0,244s",PASSED
"callTestCase(findTestCase(""1.Inicio/1.3Pago_POS/Pago-exitoso""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 17:12:45,27-11-2024 17:12:50,"4,757s",PASSED
,,,,,,,
Test Cases/2.Positivos/2.1Paquete/Origen-Provincia/Difuninado-Consignado,Firefox 133.0,,,27-11-2024 17:12:50,27-11-2024 17:13:40,"49,905s",PASSED
"callTestCase(findTestCase(""1.Inicio/1.1Principal/Principal-home""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 17:12:50,27-11-2024 17:13:01,"11,679s",PASSED
"callTestCase(findTestCase(""1.Inicio/1.1Principal/Selec_paquete""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 17:13:01,27-11-2024 17:13:05,"3,710s",PASSED
"callTestCase(findTestCase(""1.Inicio/1.2Tipo_Doc/1.DNI""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 17:13:05,27-11-2024 17:13:13,"8,321s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Seleccionar artculo""))",Firefox 133.0,,,27-11-2024 17:13:13,27-11-2024 17:13:14,"0,471s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_ACCESORIOS Y EQUIPOS ELECTRONICOS""))",Firefox 133.0,,,27-11-2024 17:13:14,27-11-2024 17:13:14,"0,446s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/input_UTILES DE OFICINA_txt_paquete_articulo""), ""PRUEBAs"")",Firefox 133.0,,,27-11-2024 17:13:14,27-11-2024 17:13:15,"0,465s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/input_UTILES DE OFICINA_txt_paquete_valor""), ""20"")",Firefox 133.0,,,27-11-2024 17:13:15,27-11-2024 17:13:15,"0,468s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/b_1Kg""))",Firefox 133.0,,,27-11-2024 17:13:15,27-11-2024 17:13:16,"0,642s",PASSED
